paper,subject,trial_number,trial_looking_time,age_in_days
brandone_2009,brandone_2009.1.1_successfulreaching10.42,6,33.48,309.3
brandone_2009,brandone_2009.1.1_successfulreaching10.42,7,11.95,309.3
brandone_2009,brandone_2009.1.1_successfulreaching10.42,8,13.12,309.3
brandone_2009,brandone_2009.1.1_successfulreaching10.42,9,18.82,309.3
brandone_2009,brandone_2009.1.1_successfulreaching12.49,1,8.02,371.1
brandone_2009,brandone_2009.1.1_successfulreaching12.49,2,4.2,371.1
brandone_2009,brandone_2009.1.1_successfulreaching12.49,3,2.98,371.1
brandone_2009,brandone_2009.1.1_successfulreaching12.49,4,3.68,371.1
brandone_2009,brandone_2009.1.1_successfulreaching12.49,5,2.67,371.1
brandone_2009,brandone_2009.1.1_successfulreaching12.49,6,2.3,371.1
brandone_2009,brandone_2009.1.1_successfulreaching12.3,1,11,365.6
brandone_2009,brandone_2009.1.1_successfulreaching12.3,2,3.62,365.6
brandone_2009,brandone_2009.1.1_successfulreaching12.3,3,3.17,365.6
brandone_2009,brandone_2009.1.1_successfulreaching12.3,4,2.22,365.6
brandone_2009,brandone_2009.1.1_successfulreaching12.3,5,3.78,365.6
brandone_2009,brandone_2009.1.1_successfulreaching12.8,1,10.12,340.9
brandone_2009,brandone_2009.1.1_successfulreaching12.8,2,5.12,340.9
brandone_2009,brandone_2009.1.1_successfulreaching12.8,3,3.37,340.9
brandone_2009,brandone_2009.1.1_successfulreaching12.8,4,2.27,340.9
brandone_2009,brandone_2009.1.1_successfulreaching12.8,5,2.97,340.9
brandone_2009,brandone_2009.1.1_successfulreaching12.9,1,4.95,341.8
brandone_2009,brandone_2009.1.1_successfulreaching12.9,2,8.12,341.8
brandone_2009,brandone_2009.1.1_successfulreaching12.9,3,4.6,341.8
brandone_2009,brandone_2009.1.1_successfulreaching12.9,4,8.95,341.8
brandone_2009,brandone_2009.1.1_successfulreaching12.9,5,3.77,341.8
brandone_2009,brandone_2009.1.1_successfulreaching12.9,6,9.07,341.8
brandone_2009,brandone_2009.1.1_successfulreaching12.9,7,4.82,341.8
brandone_2009,brandone_2009.1.1_successfulreaching12.9,8,5.12,341.8
brandone_2009,brandone_2009.1.1_successfulreaching12.9,9,5.15,341.8
brandone_2009,brandone_2009.1.1_successfulreaching12.15,1,9.32,366.8
brandone_2009,brandone_2009.1.1_successfulreaching12.15,2,6.13,366.8
brandone_2009,brandone_2009.1.1_successfulreaching12.15,3,16.13,366.8
brandone_2009,brandone_2009.1.1_successfulreaching12.15,4,4.83,366.8
brandone_2009,brandone_2009.1.1_successfulreaching12.15,5,4.35,366.8
brandone_2009,brandone_2009.1.1_successfulreaching12.17,1,8.73,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.17,2,14.68,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.17,3,7.92,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.17,4,10.82,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.17,5,2.47,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.17,6,2.95,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.56,1,10.82,343.4
brandone_2009,brandone_2009.1.1_successfulreaching12.56,2,10.77,343.4
brandone_2009,brandone_2009.1.1_successfulreaching12.56,3,10.53,343.4
brandone_2009,brandone_2009.1.1_successfulreaching12.56,4,8.82,343.4
brandone_2009,brandone_2009.1.1_successfulreaching12.56,5,8.6,343.4
brandone_2009,brandone_2009.1.1_successfulreaching12.56,6,7.22,343.4
brandone_2009,brandone_2009.1.1_successfulreaching12.56,7,12.87,343.4
brandone_2009,brandone_2009.1.1_successfulreaching12.56,8,8.47,343.4
brandone_2009,brandone_2009.1.1_successfulreaching12.56,9,5.9,343.4
brandone_2009,brandone_2009.1.1_successfulreaching12.63,1,2.17,368.3
brandone_2009,brandone_2009.1.1_successfulreaching12.63,2,4,368.3
brandone_2009,brandone_2009.1.1_successfulreaching12.63,3,5.5,368.3
brandone_2009,brandone_2009.1.1_successfulreaching12.63,4,4.88,368.3
brandone_2009,brandone_2009.1.1_successfulreaching12.63,5,3.93,368.3
brandone_2009,brandone_2009.1.1_successfulreaching12.63,6,15.35,368.3
brandone_2009,brandone_2009.1.1_successfulreaching12.63,7,14.27,368.3
brandone_2009,brandone_2009.1.1_successfulreaching12.63,8,17.62,368.3
brandone_2009,brandone_2009.1.1_successfulreaching12.63,9,14.73,368.3
brandone_2009,brandone_2009.1.1_successfulreaching12.41,1,12.8,340.9
brandone_2009,brandone_2009.1.1_successfulreaching12.41,2,11.73,340.9
brandone_2009,brandone_2009.1.1_successfulreaching12.41,3,12,340.9
brandone_2009,brandone_2009.1.1_successfulreaching12.41,4,14.43,340.9
brandone_2009,brandone_2009.1.1_successfulreaching12.41,5,12.13,340.9
brandone_2009,brandone_2009.1.1_successfulreaching12.41,6,2.37,340.9
brandone_2009,brandone_2009.1.1_successfulreaching12.67,1,6.2,371.7
brandone_2009,brandone_2009.1.1_successfulreaching12.67,2,6.17,371.7
brandone_2009,brandone_2009.1.1_successfulreaching12.67,3,12.87,371.7
brandone_2009,brandone_2009.1.1_successfulreaching12.67,4,12.53,371.7
brandone_2009,brandone_2009.1.1_successfulreaching12.67,5,11.18,371.7
brandone_2009,brandone_2009.1.1_successfulreaching12.67,6,11.43,371.7
brandone_2009,brandone_2009.1.1_successfulreaching12.67,7,13.78,371.7
brandone_2009,brandone_2009.1.1_successfulreaching12.67,8,13.03,371.7
brandone_2009,brandone_2009.1.1_successfulreaching12.67,9,14.3,371.7
brandone_2009,brandone_2009.1.1_successfulreaching12.70,1,8.77,368.9
brandone_2009,brandone_2009.1.1_successfulreaching12.70,2,18.97,368.9
brandone_2009,brandone_2009.1.1_successfulreaching12.70,3,18,368.9
brandone_2009,brandone_2009.1.1_successfulreaching12.70,4,19.08,368.9
brandone_2009,brandone_2009.1.1_successfulreaching12.70,5,10.55,368.9
brandone_2009,brandone_2009.1.1_successfulreaching12.70,6,8.53,368.9
brandone_2009,brandone_2009.1.1_successfulreaching12.70,7,7.65,368.9
brandone_2009,brandone_2009.1.1_successfulreaching12.70,8,7.7,368.9
brandone_2009,brandone_2009.1.1_successfulreaching12.5,1,14.68,343.7
brandone_2009,brandone_2009.1.1_successfulreaching12.5,2,16.57,343.7
brandone_2009,brandone_2009.1.1_successfulreaching12.5,3,12.68,343.7
brandone_2009,brandone_2009.1.1_successfulreaching12.5,4,14.58,343.7
brandone_2009,brandone_2009.1.1_successfulreaching12.5,5,8.88,343.7
brandone_2009,brandone_2009.1.1_successfulreaching12.5,6,10.82,343.7
brandone_2009,brandone_2009.1.1_successfulreaching12.5,7,6.55,343.7
brandone_2009,brandone_2009.1.1_successfulreaching12.5,8,10.77,343.7
brandone_2009,brandone_2009.1.1_successfulreaching12.5,9,10.77,343.7
brandone_2009,brandone_2009.1.1_successfulreaching12.64,1,2.48,343.1
brandone_2009,brandone_2009.1.1_successfulreaching12.64,2,12.58,343.1
brandone_2009,brandone_2009.1.1_successfulreaching12.64,3,12.88,343.1
brandone_2009,brandone_2009.1.1_successfulreaching12.64,4,14.33,343.1
brandone_2009,brandone_2009.1.1_successfulreaching12.64,5,20.97,343.1
brandone_2009,brandone_2009.1.1_successfulreaching12.64,6,15.37,343.1
brandone_2009,brandone_2009.1.1_successfulreaching12.64,7,10.45,343.1
brandone_2009,brandone_2009.1.1_successfulreaching12.64,8,9.02,343.1
brandone_2009,brandone_2009.1.1_successfulreaching12.64,9,10.32,343.1
brandone_2009,brandone_2009.1.1_successfulreaching12.12,1,11.7,372
brandone_2009,brandone_2009.1.1_successfulreaching12.12,2,10.73,372
brandone_2009,brandone_2009.1.1_successfulreaching12.12,3,9.93,372
brandone_2009,brandone_2009.1.1_successfulreaching12.12,4,8.82,372
brandone_2009,brandone_2009.1.1_successfulreaching12.12,5,18.33,372
brandone_2009,brandone_2009.1.1_successfulreaching12.12,6,11.13,372
brandone_2009,brandone_2009.1.1_successfulreaching12.12,7,16.13,372
brandone_2009,brandone_2009.1.1_successfulreaching12.12,8,9.1,372
brandone_2009,brandone_2009.1.1_successfulreaching12.12,9,11.52,372
brandone_2009,brandone_2009.1.1_successfulreaching12.65,1,12.48,367.1
brandone_2009,brandone_2009.1.1_successfulreaching12.65,2,13.4,367.1
brandone_2009,brandone_2009.1.1_successfulreaching12.65,3,20.52,367.1
brandone_2009,brandone_2009.1.1_successfulreaching12.65,4,12.85,367.1
brandone_2009,brandone_2009.1.1_successfulreaching12.65,5,10.97,367.1
brandone_2009,brandone_2009.1.1_successfulreaching12.65,6,10.83,367.1
brandone_2009,brandone_2009.1.1_successfulreaching12.65,7,8.23,367.1
brandone_2009,brandone_2009.1.1_successfulreaching12.65,8,8.67,367.1
brandone_2009,brandone_2009.1.1_successfulreaching12.65,9,10.7,367.1
brandone_2009,brandone_2009.1.1_successfulreaching12.71,1,11.72,367.7
brandone_2009,brandone_2009.1.1_successfulreaching12.71,2,9.07,367.7
brandone_2009,brandone_2009.1.1_successfulreaching12.71,3,17.23,367.7
brandone_2009,brandone_2009.1.1_successfulreaching12.71,4,13.28,367.7
brandone_2009,brandone_2009.1.1_successfulreaching12.71,5,14.17,367.7
brandone_2009,brandone_2009.1.1_successfulreaching12.71,6,12.37,367.7
brandone_2009,brandone_2009.1.1_successfulreaching12.71,7,10.45,367.7
brandone_2009,brandone_2009.1.1_successfulreaching12.71,8,2.95,367.7
brandone_2009,brandone_2009.1.1_successfulreaching12.71,9,15.93,367.7
brandone_2009,brandone_2009.1.1_successfulreaching12.14,1,13.63,366.8
brandone_2009,brandone_2009.1.1_successfulreaching12.14,2,14.73,366.8
brandone_2009,brandone_2009.1.1_successfulreaching12.14,3,15.45,366.8
brandone_2009,brandone_2009.1.1_successfulreaching12.14,4,14.55,366.8
brandone_2009,brandone_2009.1.1_successfulreaching12.14,5,13.28,366.8
brandone_2009,brandone_2009.1.1_successfulreaching12.14,6,11.92,366.8
brandone_2009,brandone_2009.1.1_successfulreaching12.14,7,11.95,366.8
brandone_2009,brandone_2009.1.1_successfulreaching12.14,8,21.85,366.8
brandone_2009,brandone_2009.1.1_successfulreaching12.14,9,11.6,366.8
brandone_2009,brandone_2009.1.1_successfulreaching12.6,1,24.5,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.6,2,13.17,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.6,3,11.85,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.6,4,10.28,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.6,5,11.73,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.6,6,10.65,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.6,7,9.52,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.6,8,24.43,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.6,9,12.23,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.66,1,13.73,370.2
brandone_2009,brandone_2009.1.1_successfulreaching12.66,2,15.23,370.2
brandone_2009,brandone_2009.1.1_successfulreaching12.66,3,17.03,370.2
brandone_2009,brandone_2009.1.1_successfulreaching12.66,4,15.33,370.2
brandone_2009,brandone_2009.1.1_successfulreaching12.66,5,16.97,370.2
brandone_2009,brandone_2009.1.1_successfulreaching12.66,6,11.52,370.2
brandone_2009,brandone_2009.1.1_successfulreaching12.66,7,19.98,370.2
brandone_2009,brandone_2009.1.1_successfulreaching12.66,8,17.15,370.2
brandone_2009,brandone_2009.1.1_successfulreaching12.66,9,11.57,370.2
brandone_2009,brandone_2009.1.1_successfulreaching12.10,1,18.88,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.10,2,15.78,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.10,3,26.62,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.10,4,14.37,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.10,5,21.43,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.10,6,12.72,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.10,7,10.78,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.10,8,14,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.10,9,10.35,341.2
brandone_2009,brandone_2009.1.1_successfulreaching12.18,1,13.47,335.8
brandone_2009,brandone_2009.1.1_successfulreaching12.18,2,17.17,335.8
brandone_2009,brandone_2009.1.1_successfulreaching12.18,3,14.62,335.8
brandone_2009,brandone_2009.1.1_successfulreaching12.18,4,19.9,335.8
brandone_2009,brandone_2009.1.1_successfulreaching12.18,5,17.5,335.8
brandone_2009,brandone_2009.1.1_successfulreaching12.18,6,17.42,335.8
brandone_2009,brandone_2009.1.1_successfulreaching12.18,7,19.32,335.8
brandone_2009,brandone_2009.1.1_successfulreaching12.18,8,15.85,335.8
brandone_2009,brandone_2009.1.1_successfulreaching12.18,9,15.78,335.8
brandone_2009,brandone_2009.1.1_successfulreaching12.19,1,11.87,366.5
brandone_2009,brandone_2009.1.1_successfulreaching12.19,2,17.4,366.5
brandone_2009,brandone_2009.1.1_successfulreaching12.19,3,33.37,366.5
brandone_2009,brandone_2009.1.1_successfulreaching12.19,4,20.2,366.5
brandone_2009,brandone_2009.1.1_successfulreaching12.19,5,15.15,366.5
brandone_2009,brandone_2009.1.1_successfulreaching12.19,6,27.42,366.5
brandone_2009,brandone_2009.1.1_successfulreaching12.19,7,21.5,366.5
brandone_2009,brandone_2009.1.1_successfulreaching12.19,8,20.78,366.5
brandone_2009,brandone_2009.1.1_successfulreaching12.19,9,14.97,366.5
brandone_2009,brandone_2009.1.1_failedreaching8.815,1,10.4,241.5
brandone_2009,brandone_2009.1.1_failedreaching8.815,2,4.6,241.5
brandone_2009,brandone_2009.1.1_failedreaching8.815,3,4.4,241.5
brandone_2009,brandone_2009.1.1_failedreaching8.815,4,3.8,241.5
brandone_2009,brandone_2009.1.1_failedreaching8.815,5,3.1,241.5
brandone_2009,brandone_2009.1.1_failedreaching8.815,6,14.1,241.5
brandone_2009,brandone_2009.1.1_failedreaching8.815,7,9.2,241.5
brandone_2009,brandone_2009.1.1_failedreaching8.815,8,2.7,241.5
brandone_2009,brandone_2009.1.1_failedreaching8.815,9,3.2,241.5
brandone_2009,brandone_2009.1.1_failedreaching8.801,1,6.3,249.6
brandone_2009,brandone_2009.1.1_failedreaching8.801,2,4.8,249.6
brandone_2009,brandone_2009.1.1_failedreaching8.801,3,5.3,249.6
brandone_2009,brandone_2009.1.1_failedreaching8.801,4,4.4,249.6
brandone_2009,brandone_2009.1.1_failedreaching8.801,5,5.5,249.6
brandone_2009,brandone_2009.1.1_failedreaching8.801,6,10.9,249.6
brandone_2009,brandone_2009.1.1_failedreaching8.801,7,5.2,249.6
brandone_2009,brandone_2009.1.1_failedreaching8.801,8,3.1,249.6
brandone_2009,brandone_2009.1.1_failedreaching8.801,9,3,249.6
brandone_2009,brandone_2009.1.1_failedreaching8.803,1,5.9,261.8
brandone_2009,brandone_2009.1.1_failedreaching8.803,2,11.3,261.8
brandone_2009,brandone_2009.1.1_failedreaching8.803,3,10.4,261.8
brandone_2009,brandone_2009.1.1_failedreaching8.803,4,3.6,261.8
brandone_2009,brandone_2009.1.1_failedreaching8.803,5,8.1,261.8
brandone_2009,brandone_2009.1.1_failedreaching8.803,6,3,261.8
brandone_2009,brandone_2009.1.1_failedreaching8.803,7,5.1,261.8
brandone_2009,brandone_2009.1.1_failedreaching8.810,1,5.3,237.4
brandone_2009,brandone_2009.1.1_failedreaching8.810,2,5.5,237.4
brandone_2009,brandone_2009.1.1_failedreaching8.810,3,7.5,237.4
brandone_2009,brandone_2009.1.1_failedreaching8.810,4,9,237.4
brandone_2009,brandone_2009.1.1_failedreaching8.810,5,8.8,237.4
brandone_2009,brandone_2009.1.1_failedreaching8.810,6,4.6,237.4
brandone_2009,brandone_2009.1.1_failedreaching8.810,7,4.4,237.4
brandone_2009,brandone_2009.1.1_failedreaching8.810,8,11.5,237.4
brandone_2009,brandone_2009.1.1_failedreaching8.810,9,3.4,237.4
brandone_2009,brandone_2009.1.1_failedreaching8.816,1,8.8,248.6
brandone_2009,brandone_2009.1.1_failedreaching8.816,2,6.6,248.6
brandone_2009,brandone_2009.1.1_failedreaching8.816,3,4.1,248.6
brandone_2009,brandone_2009.1.1_failedreaching8.816,4,11.4,248.6
brandone_2009,brandone_2009.1.1_failedreaching8.816,5,11.1,248.6
brandone_2009,brandone_2009.1.1_failedreaching8.816,6,8.6,248.6
brandone_2009,brandone_2009.1.1_failedreaching8.816,7,4.2,248.6
brandone_2009,brandone_2009.1.1_failedreaching8.816,8,4.5,248.6
brandone_2009,brandone_2009.1.1_failedreaching8.816,9,6.3,248.6
brandone_2009,brandone_2009.1.1_failedreaching8.827,1,11.4,251.6
brandone_2009,brandone_2009.1.1_failedreaching8.827,2,4.4,251.6
brandone_2009,brandone_2009.1.1_failedreaching8.827,3,7.7,251.6
brandone_2009,brandone_2009.1.1_failedreaching8.827,4,8,251.6
brandone_2009,brandone_2009.1.1_failedreaching8.827,5,10.1,251.6
brandone_2009,brandone_2009.1.1_failedreaching8.827,6,7.1,251.6
brandone_2009,brandone_2009.1.1_failedreaching8.827,7,4.5,251.6
brandone_2009,brandone_2009.1.1_failedreaching8.827,8,4,251.6
brandone_2009,brandone_2009.1.1_failedreaching8.827,9,8.8,251.6
brandone_2009,brandone_2009.1.1_failedreaching8.817,1,9.2,231.3
brandone_2009,brandone_2009.1.1_failedreaching8.817,2,10.5,231.3
brandone_2009,brandone_2009.1.1_failedreaching8.817,3,5,231.3
brandone_2009,brandone_2009.1.1_failedreaching8.817,4,7,231.3
brandone_2009,brandone_2009.1.1_failedreaching8.817,5,7.5,231.3
brandone_2009,brandone_2009.1.1_failedreaching8.817,6,4.5,231.3
brandone_2009,brandone_2009.1.1_failedreaching8.817,7,4.3,231.3
brandone_2009,brandone_2009.1.1_failedreaching8.817,8,9.7,231.3
brandone_2009,brandone_2009.1.1_failedreaching8.817,9,7.4,231.3
brandone_2009,brandone_2009.1.1_failedreaching8.806,1,12.8,257.7
brandone_2009,brandone_2009.1.1_failedreaching8.806,2,9.3,257.7
brandone_2009,brandone_2009.1.1_failedreaching8.806,3,5.4,257.7
brandone_2009,brandone_2009.1.1_failedreaching8.806,4,14.6,257.7
brandone_2009,brandone_2009.1.1_failedreaching8.806,5,6.7,257.7
brandone_2009,brandone_2009.1.1_failedreaching8.806,6,5.6,257.7
brandone_2009,brandone_2009.1.1_failedreaching8.806,7,6.2,257.7
brandone_2009,brandone_2009.1.1_failedreaching8.806,8,11.6,257.7
brandone_2009,brandone_2009.1.1_failedreaching8.806,9,9.5,257.7
brandone_2009,brandone_2009.1.1_failedreaching8.802,1,11.6,256.7
brandone_2009,brandone_2009.1.1_failedreaching8.802,2,7.9,256.7
brandone_2009,brandone_2009.1.1_failedreaching8.802,3,7.7,256.7
brandone_2009,brandone_2009.1.1_failedreaching8.802,4,17.2,256.7
brandone_2009,brandone_2009.1.1_failedreaching8.802,5,8.8,256.7
brandone_2009,brandone_2009.1.1_failedreaching8.802,6,8.2,256.7
brandone_2009,brandone_2009.1.1_failedreaching8.802,7,6.4,256.7
brandone_2009,brandone_2009.1.1_failedreaching8.802,8,7,256.7
brandone_2009,brandone_2009.1.1_failedreaching8.802,9,5.9,256.7
brandone_2009,brandone_2009.1.1_failedreaching8.804,1,20.6,244.5
brandone_2009,brandone_2009.1.1_failedreaching8.804,2,11.4,244.5
brandone_2009,brandone_2009.1.1_failedreaching8.804,3,7.5,244.5
brandone_2009,brandone_2009.1.1_failedreaching8.804,4,3.4,244.5
brandone_2009,brandone_2009.1.1_failedreaching8.824,1,17.4,242.5
brandone_2009,brandone_2009.1.1_failedreaching8.824,2,5.3,242.5
brandone_2009,brandone_2009.1.1_failedreaching8.824,3,9.6,242.5
brandone_2009,brandone_2009.1.1_failedreaching8.824,4,18.5,242.5
brandone_2009,brandone_2009.1.1_failedreaching8.824,5,12.5,242.5
brandone_2009,brandone_2009.1.1_failedreaching8.824,6,9.7,242.5
brandone_2009,brandone_2009.1.1_failedreaching8.824,7,4,242.5
brandone_2009,brandone_2009.1.1_failedreaching8.824,8,5,242.5
brandone_2009,brandone_2009.1.1_failedreaching8.813,1,12.9,252.7
brandone_2009,brandone_2009.1.1_failedreaching8.813,2,17.2,252.7
brandone_2009,brandone_2009.1.1_failedreaching8.813,3,8,252.7
brandone_2009,brandone_2009.1.1_failedreaching8.813,4,10.6,252.7
brandone_2009,brandone_2009.1.1_failedreaching8.813,5,11,252.7
brandone_2009,brandone_2009.1.1_failedreaching8.813,6,11,252.7
brandone_2009,brandone_2009.1.1_failedreaching8.813,7,10.9,252.7
brandone_2009,brandone_2009.1.1_failedreaching8.813,8,10.7,252.7
brandone_2009,brandone_2009.1.1_failedreaching8.813,9,8.7,252.7
brandone_2009,brandone_2009.1.1_failedreaching8.812,1,13.6,252.7
brandone_2009,brandone_2009.1.1_failedreaching8.812,2,13.1,252.7
brandone_2009,brandone_2009.1.1_failedreaching8.812,3,14.7,252.7
brandone_2009,brandone_2009.1.1_failedreaching8.812,4,8.8,252.7
brandone_2009,brandone_2009.1.1_failedreaching8.812,5,11.3,252.7
brandone_2009,brandone_2009.1.1_failedreaching8.812,6,8.9,252.7
brandone_2009,brandone_2009.1.1_failedreaching8.812,7,7.3,252.7
brandone_2009,brandone_2009.1.1_failedreaching8.812,8,9.3,252.7
brandone_2009,brandone_2009.1.1_failedreaching8.812,9,10.5,252.7
brandone_2009,brandone_2009.1.1_failedreaching8.811,1,20.6,228.3
brandone_2009,brandone_2009.1.1_failedreaching8.811,2,11.5,228.3
brandone_2009,brandone_2009.1.1_failedreaching8.811,3,17.6,228.3
brandone_2009,brandone_2009.1.1_failedreaching8.811,4,9,228.3
brandone_2009,brandone_2009.1.1_failedreaching8.811,5,4.4,228.3
brandone_2009,brandone_2009.1.1_failedreaching8.808,1,8.7,237.4
brandone_2009,brandone_2009.1.1_failedreaching8.808,2,10.7,237.4
